,country_code,region_name,iata,icao,airport,latitude,longitude,FIPS
7283,US,Texas,MPS,KOSA,Mount Pleasant Regional Airport,32.8981,-79.7828,45019
7284,US,Vermont,MPV,KMPV,Edward F. Knapp State Airport,44.2035,-72.5623,50023
7285,US,Wisconsin,UES,KUES,Waukesha County Airport (Crites Field),43.041,-88.2371,55133
7286,US,Iowa,MPZ,KMOP,Mount Pleasant Municipal Airport,40.9466,-91.5111,19087
7287,US,Kansas,LYO,KLYO,Lyons-Rice County Municipal Airport,38.3428,-98.2269,20159
7288,US,Illinois,MQB,KMQB,Macomb Municipal Airport,40.5201,-90.6524,17109
7289,US,Alaska,UGB,,Ugashik Bay Airport,57.4254,-157.74,02164
7290,US,Alaska,UGI,,San Juan (Uganik) Seaplane Base,57.7304,-153.321,02150
7291,US,Illinois,UGN,KUGN,Waukegan National Airport,42.4222,-87.8679,17097
7292,US,Virginia,LYH,KLYH,Lynchburg Regional Airport (Preston Glenn Field),37.3267,-79.2004,51031
7293,US,Alaska,UGS,,Ugashik Airport,57.5279,-157.399,02164
7294,US,Louisiana,ESF,KESF,Esler Airfield (Esler Regional Airport),31.3949,-92.2958,22079
7295,US,Colorado,LXV,KLKV,Lake County Airport,39.2203,-106.317,08065
7296,US,Washington,ESD,KORS,Orcas Island Airport,48.7082,-122.91,53055
7297,US,Michigan,MQT,KSAW,Sawyer International Airport,46.3536,-87.3954,26103
7298,US,Washington,UIL,KUIL,Quillayute Airport,47.9366,-124.563,53009
7299,US,Illinois,UIN,KUIN,Quincy Regional Airport (Baldwin Field),39.9427,-91.1946,17001
7300,US,Michigan,ESC,KESC,Delta County Airport,45.7227,-87.0937,26041
7301,US,Nebraska,LXN,KLXN,Jim Kelly Field,40.791,-99.7773,31047
7302,US,Georgia,MQW,KMQW,Telfair-Wheeler Airport,32.0946,-82.8822,13309
7303,US,Tennessee,MQY,KMQY,Smyrna Airport,36.009,-86.5201,47149
7304,US,Illinois,LWV,KLWV,Lawrenceville-Vincennes International Airport,38.7643,-87.6055,17101
7305,US,West Virginia,MRB,KMRB,Eastern WV Regional Airport (Shepherd Field),39.4019,-77.9846,54003
7306,US,Tennessee,MRC,KMRC,Maury County Airport,35.5541,-87.1789,47119
7307,US,Oregon,MFR,KMFR,Rogue Valley International-Medford Airport,42.3742,-122.873,41029
7308,US,Texas,ERV,KERV,Kerrville Municipal Airport (Louis Schreiner Field),29.9767,-99.0857,48265
7309,US,Texas,MRF,KMRF,Marfa Municipal Airport,30.3711,-104.018,48377
7310,US,California,UKI,KUKI,Ukiah Municipal Airport,39.126,-123.201,06045
7311,US,Montana,LWT,KLWT,Lewistown Municipal Airport,47.0493,-109.467,30027
7312,US,Iowa,UKN,,Waukon Municipal Airport,43.2805,-91.4695,19005
7313,US,Alaska,MRI,PAMR,Merrill Field,61.2135,-149.844,02020
7314,US,Pennsylvania,UKT,KUKT,Quakertown Airport,40.4352,-75.3819,42017
7315,US,Idaho,LWS,KLWS,Lewiston-Nez Perce County Airport,46.3745,-117.015,16069
7316,US,Florida,MRK,KMKY,Marco Island Airport,25.995,-81.6725,12021
7317,US,North Carolina,MRN,KMRN,Foothills Regional Airport (was Morganton-Lenoir Airport),35.8202,-81.6114,37027
7318,US,Massachusetts,LWM,KLWM,Lawrence Municipal Airport,42.7172,-71.1234,25009
7319,US,Nevada,LWL,KLWL,Wells Municipal Airport (Harriet Field),41.1171,-114.922,32007
7320,US,Minnesota,ULM,KULM,New Ulm Municipal Airport,44.3196,-94.5023,27015
7321,US,Kansas,LWC,KLWM,Lawrence Municipal Airport,39.0112,-95.2166,20045
7322,US,West Virginia,LWB,KLWB,Greenbrier Valley Airport,37.8583,-80.3995,54025
7323,US,California,MRY,KMRY,Monterey Regional Airport,36.587,-121.843,06053
7324,US,New Hampshire,ERR,KERR,Errol Airport,44.7925,-71.1642,33007
7325,US,New Mexico,LVS,KLVS,Las Vegas Municipal Airport,35.6542,-105.142,35047
7326,US,Montana,LVM,KLVM,Mission Field,45.6994,-110.448,30067
7327,US,Arizona,MSC,KFFZ,Falcon Field Airport,33.4608,-111.728,04013
7328,US,Utah,MSD,,Mount Pleasant Airport,39.5266,-111.476,49039
7329,US,Pennsylvania,ERI,KERI,Erie International Airport (Tom Ridge Field),42.0831,-80.1739,42049
7330,US,Virginia,LVL,KLVL,Lawrenceville/Brunswick Municipal Airport,36.7728,-77.7943,51025
7331,US,Alabama,MSL,KMSL,Northwest Alabama Regional Airport,34.7453,-87.6102,01033
7332,US,California,LVK,KLVK,Livermore Municipal Airport,37.6934,-121.82,06001
7333,US,Alaska,UMM,PAST,Summit Airport,63.3315,-149.127,02170
7334,US,Wisconsin,MSN,KMSN,Dane County Regional Airport (Truax Field),43.1399,-89.3375,55025
7335,US,Montana,MSO,KMSO,Missoula International Airport,46.9163,-114.091,30063
7336,US,Alaska,UMT,PAUM,Umiat Airport,69.3711,-152.136,02185
7337,US,Minnesota,MSP,KMSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,27053
7338,US,New York,MSS,KMSS,Massena International Airport (Richards Field),44.9358,-74.8456,36089
7339,US,New York,MSV,KMSV,Sullivan County International Airport,41.7016,-74.795,36105
7340,US,Alaska,LVD,,Lime Village Airport,61.3591,-155.44,02050
7341,US,Louisiana,MSY,KMSY,Louis Armstrong New Orleans International Airport,29.9934,-90.258,22051
7342,US,Alaska,LUR,PALU,Cape Lisburne LRRS Airport,68.8751,-166.11,02185
7343,US,Alaska,UNK,PAUN,Unalakleet Airport,63.8884,-160.799,02180
7344,US,Michigan,MTC,KMTC,Selfridge Air National Guard Base,42.6135,-82.8369,26099
7345,US,Hawaii,LUP,PHLU,Kalaupapa Airport,21.211,-156.974,15005
7346,US,Wisconsin,UNU,KUNU,Dodge County Airport,43.4266,-88.7032,55027
7347,US,Tennessee,UOS,KUOS,Franklin County Airport,35.2051,-85.8981,47051
7348,US,Mississippi,UOX,KUOX,University-Oxford Airport,34.3843,-89.5368,28071
7349,US,Washington,EPH,KEPH,Ephrata Municipal Airport,47.3076,-119.516,53025
7350,US,Nebraska,EPG,,Browns Airport,40.8675,-96.11,31025
7351,US,Mississippi,LUL,KLUL,Hesler-Noble Field,31.6726,-89.1722,28067
7352,US,Hawaii,UPP,PHUP,Upolu Airport,20.2653,-155.86,15001
7353,US,Missouri,EOS,KEOS,Neosho Hugh Robinson Airport,36.8065,-94.391,29145
7354,US,Ohio,LUK,KLUK,Cincinnati Municipal Airport (Lunken Field),39.1033,-84.4186,39061
7355,US,Illinois,EOK,KEOK,Keokuk Municipal Airport,40.4599,-91.4285,19111
7356,US,Wisconsin,ENW,KENW,Kenosha Regional Airport,42.5957,-87.9278,55059
7357,US,Utah,ENV,KENV,Wendover Airport,40.7187,-114.031,49045
7358,US,Florida,MTH,KMTH,Florida Keys Marathon Airport,24.7261,-81.0514,12087
7359,US,Arizona,LUF,KLUF,Luke Air Force Base,33.535,-112.383,04013
7360,US,Colorado,MTJ,KMTJ,Montrose Regional Airport,38.5098,-107.894,08085
7361,US,Alaska,MTM,PAMM,Metlakatla Seaplane Base,55.131,-131.578,02198
7362,US,Maryland,MTN,KMTN,Martin State Airport,39.3257,-76.4138,24005
7363,US,Alaska,ENN,PANN,Nenana Municipal Airport,64.5473,-149.074,02290
7364,US,Illinois,MTO,KMTO,Coles County Memorial Airport,39.4779,-88.2792,17029
7365,US,New York,MTP,KMTP,Montauk Airport,41.0765,-71.9208,36103
7366,US,Wisconsin,MTW,KMTW,Manitowoc County Airport,44.1288,-87.6806,55071
7367,US,Illinois,ENL,KENL,Centralia Municipal Airport,38.5151,-89.0911,17121
7368,US,North Carolina,USA,KJQF,Concord Regional Airport,35.3878,-80.7091,37025
7369,US,South Carolina,USC,,Union County Airport/Troy Shelton Field,40.2249,-83.3519,39159
7370,US,Alaska,MTX,PABK,Metro Field,64.8068,-147.762,02090
7371,US,Oklahoma,END,KEND,Vance Air Force Base,36.3392,-97.9165,40047
7372,US,Maryland,LTW,,St. Mary's County Regional Airport (Captain Walter Francis Duke Regional Airport),38.3154,-76.5501,24037
7373,US,Alaska,ENA,PAEN,Kenai Municipal Airport,60.5731,-151.245,02122
7374,US,Oklahoma,LTS,KLTS,Altus Air Force Base,34.6671,-99.2667,40065
7375,US,Hawaii,MUE,PHMU,Waimea-Kohala Airport,20.0013,-155.668,15001
7376,US,Pennsylvania,MUI,KMUI,Muir Army Airfield,40.4348,-76.5694,42075
7377,US,Georgia,MUL,KMUL,Spence Airport,31.1378,-83.7042,13071
7378,US,California,EMT,KEMT,San Gabriel Valley Airport,34.0861,-118.035,06037
7379,US,Florida,UST,KSGJ,Northeast Florida Regional Airport,29.9592,-81.3398,12109
7380,US,Idaho,MUO,KMUO,Mountain Home Air Force Base,43.0436,-115.872,16039
7381,US,Kansas,EMP,KEMP,Emporia Municipal Airport,38.3321,-96.1912,20111
7382,US,Iowa,MUT,KMUT,Muscatine Municipal Airport,41.3678,-91.1482,19139
7383,US,Nevada,LSV,KLSV,Nellis Air Force Base,36.2362,-115.034,32003
7384,US,California,LSN,KLSN,Los Banos Municipal Airport,37.0629,-120.869,06047
7385,US,Alabama,MVC,KMVC,Monroe County Airport,31.458,-87.351,01099
7386,US,Wyoming,EMM,KEMM,Kemmerer Municipal Airport,41.8241,-110.557,56023
7387,US,Minnesota,MVE,KMVE,Montevideo-Chippewa County Airport,44.9691,-95.7103,27023
7388,US,Mississippi,UTM,KUTA,Tunica Municipal Airport,34.681,-90.3467,28143
7389,US,Alaska,UTO,PAIM,Indian Mountain LRRS Airport,65.9928,-153.704,02290
7390,US,Wyoming,LSK,KLSK,Lusk Municipal Airport,42.7538,-104.405,56027
7391,US,Georgia,LSF,KLSF,Lawson Army Airfield,32.3373,-84.9913,13053
7392,US,Vermont,MVL,KMVL,Morrisville-Stowe State Airport,44.5346,-72.614,50015
7393,US,Arizona,MVM,,Kayenta Airport,36.7164,-110.228,04017
7394,US,Illinois,MVN,KMVN,Mount Vernon Airport,38.3219,-88.8535,17081
7395,US,Wisconsin,LSE,KLSE,La Crosse Regional Airport,43.879,-91.2567,55063
7396,US,Alaska,UUK,PAKU,Ugnu-Kuparuk Airport,70.3308,-149.598,02185
7397,US,New Mexico,LSB,KLSB,Lordsburg Municipal Airport,32.3335,-108.692,35023
7398,US,New Mexico,LRU,KLRU,Las Cruces International Airport,32.2894,-106.922,35013
7399,US,Texas,UVA,KUVA,Garner Field,29.2113,-99.7436,48463
7400,US,Washington,MVW,KBVS,Skagit Regional Airport,48.4709,-122.421,53057
7401,US,Massachusetts,MVY,KMVY,Martha's Vineyard Airport,41.3931,-70.6143,25007
7402,US,Alaska,EMK,PAEM,Emmonak Airport,62.7861,-164.491,02270
7403,US,Massachusetts,UWA,,Ware Airport,42.282,-72.2148,25015
7404,US,Illinois,MWA,KMWA,Williamson County Regional Airport,37.755,-89.0111,17199
7405,US,New York,ELZ,KELZ,Wellsville Municipal Airport (Tarantine Field),42.1095,-77.99,36003
7406,US,Iowa,LRJ,KLRJ,Le Mars Municipal Airport,42.778,-96.1937,19149
7407,US,Nevada,ELY,KELY,Ely Airport,39.2997,-114.842,32033
7408,US,Wisconsin,MWC,KMWC,Lawrence J. Timmerman Airport,43.1104,-88.0344,55079
7409,US,Alaska,ELW,,Ellamar Seaplane Base,60.8938,-146.704,02261
7410,US,Alaska,ELV,PAEL,Elfin Cove Seaplane Base,58.1952,-136.347,02105
7411,US,Georgia,VAD,KVAD,Moody Air Force Base,30.9678,-83.193,13185
7412,US,Washington,MWH,KMWH,Grant County International Airport,47.2077,-119.32,53025
7413,US,Texas,ELP,KELP,El Paso International Airport,31.8072,-106.378,48141
7414,US,Texas,MWL,KMWL,Mineral Wells Airport,32.7816,-98.0602,48367
7415,US,Alaska,VAK,PAVA,Chevak Airport,61.5409,-165.6,02270
7416,US,Washington,ELN,KELN,Bowers Field,47.033,-120.531,53037
7417,US,Minnesota,MWM,KMWM,Windom Municipal Airport,43.9134,-95.1094,27033
7418,US,Ohio,MWO,KMWO,Middletown Regional Airport (Hook Field),39.531,-84.3953,39017
7419,US,Arkansas,LRF,KLRF,Little Rock Air Force Base,34.9169,-92.1497,05119
7420,US,New York,ELM,KELM,Elmira/Corning Regional Airport,42.1599,-76.8916,36015
7421,US,Texas,LRD,KLRD,Laredo International Airport,27.5438,-99.4616,48479
7422,US,Arkansas,MXA,KMXA,Manila Municipal Airport,35.8944,-90.1546,05093
7423,US,Oklahoma,ELK,KELK,Elk City Regional Business Airport,35.4308,-99.3943,40009
7424,US,Utah,MXC,,Monticello Airport,37.9324,-109.341,49037
7425,US,South Dakota,LQK,KLQK,Pickens County Airport,34.81,-82.7029,45077
7426,US,North Carolina,MXE,KMEB,Laurinburg-Maxton Airport,34.7919,-79.3658,37165
7427,US,California,VBG,KVBG,Vandenberg Air Force Base,34.7373,-120.584,06083
7428,US,Alabama,MXF,KMXF,Maxwell Air Force Base,32.3829,-86.3658,01101
7429,US,Alaska,ELI,PFEL,Elim Airport,64.6147,-162.272,02180
7430,US,Massachusetts,MXG,,Marlboro Airport,42.3432,-71.509,25017
7431,US,Iowa,MXO,KMXO,Monticello Regional Airport,42.2263,-91.1635,19105
7432,US,Washington,LPS,,Fishermans Bay/LPS Seaplane Base,48.4839,-122.938,53055
7433,US,Arkansas,ELD,KELD,South Arkansas Regional Airport at Goodwin Field,33.221,-92.8133,05139
7434,US,Texas,ELA,KELA,Eagle Lake Airport,29.6006,-96.3219,48089
7435,US,Kentucky,EKX,KEKX,Elizabethtown Regional Airport (Addington Field),37.686,-85.925,21093
7436,US,Texas,VCT,KVCT,Victoria Regional Airport,28.8526,-96.9185,48469
7437,US,California,VCV,KVCV,Southern California Logistics Airport,34.5975,-117.383,06071
7438,US,Alaska,MXY,PAMX,McCarthy Airport,61.4371,-142.904,02261
7439,US,California,MYF,KMYF,Montgomery Field Airport,32.8157,-117.14,06073
7440,US,California,LPC,KLPC,Lompoc Airport,34.6656,-120.468,06083
7441,US,Nevada,EKO,KEKO,Elko Regional Airport,40.8249,-115.792,32007
7442,US,Georgia,VDI,KVDI,Vidalia Regional Airport,32.1927,-82.3712,13279
7443,US,West Virginia,EKN,KEKN,Elkins-Randolph County Airport,38.8894,-79.8571,54083
7444,US,Arizona,MYH,,Marble Canyon Airport,36.8116,-111.642,04005
7445,US,Kentucky,LOZ,KLOZ,London-Corbin Airport (Magee Field),37.0822,-84.0849,21125
7446,US,Alaska,VDZ,PAVD,Valdez Airport (Pioneer Field),61.1339,-146.248,02261
7447,US,Alaska,VEE,PAVE,Venetie Airport,67.0087,-146.366,02290
7448,US,Utah,VEL,KVEL,Vernal Regional Airport,40.4409,-109.51,49047
7449,US,Virginia,LOW,KLKU,Louisa County Airport (Freeman Field),38.0098,-77.9701,51109
7450,US,Alaska,MYK,,May Creek Airport,61.3357,-142.687,02261
7451,US,North Dakota,VEX,,Tioga Municipal Airport,48.3805,-102.898,38105
7452,US,California,EKA,KEKA,Murray Field,40.8034,-124.113,06023
7453,US,Idaho,MYL,KMYL,McCall Municipal Airport,44.8897,-116.101,16085
7454,US,Kentucky,LOU,KLOU,Bowman Field,38.228,-85.6637,21111
7455,US,Illinois,LOT,KLOT,Lewis University Airport,41.6073,-88.0962,17197
7456,US,Nevada,VGT,KVGT,North Las Vegas Airport,36.2107,-115.194,32003
7457,US,South Carolina,MYR,KMYR,Myrtle Beach International Airport,33.6797,-78.9283,45051
7458,US,Alaska,EIL,PAEI,Eielson Air Force Base,64.6657,-147.102,02090
7459,US,Alaska,MYU,PAMY,Mekoryuk Airport,60.3714,-166.271,02050
7460,US,Texas,VHN,KVHN,Culberson County Airport,31.0578,-104.784,48109
7461,US,California,MYV,KMYV,Yuba County Airport,39.0978,-121.57,06115
7462,US,Arizona,MZJ,KMZJ,Pinal Airpark,32.5106,-111.328,04021
7463,US,Nevada,LOL,KLOL,Derby Field,40.0664,-118.565,32027
7464,US,Hawaii,LNY,PHNY,Lanai Airport,20.7856,-156.951,15009
7465,US,Pennsylvania,LNS,KLNS,Lancaster Airport,40.1217,-76.2961,42071
7466,US,Alaska,EHM,PAEH,Cape Newenham LRRS Airport,58.6464,-162.063,02050
7467,US,Alaska,EGX,PAII,Egegik Airport,58.1855,-157.375,02164
7468,US,Missouri,VIH,KVIH,Rolla National Airport,38.1274,-91.7695,29125
7469,US,Wisconsin,LNR,KLNR,Tri-County Regional Airport,43.2117,-90.1816,55111
7470,US,Virginia,LNP,KLNP,Lonesome Pine Airport,36.9875,-82.53,51195
7471,US,Ohio,LNN,KLNN,Lost Nation Airport,41.684,-81.3897,39085
7472,US,California,VIS,KVIS,Visalia Municipal Airport,36.3187,-119.393,06107
7473,US,Wisconsin,EGV,KEGV,Eagle River Union Airport,45.9323,-89.2683,55125
7474,US,Nebraska,LNK,KLNK,Lincoln Airport,40.851,-96.7592,31109
7475,US,Alaska,LNI,PALN,Point Lonely Short Range Radar Site,70.9107,-153.242,02185
7476,US,Texas,EGP,,Maverick County Memorial International Airport,28.8572,-100.512,48323
7477,US,Wyoming,LND,KLND,Hunt Field,42.8152,-108.73,56013
7478,US,Florida,LNA,KLNA,Palm Beach County Park Airport,26.593,-80.0851,12099
7479,US,Virginia,VJI,KVJI,Virginia Highlands Airport,36.6871,-82.0333,51191
7480,US,Oregon,LMT,KLMT,Klamath Falls Airport,42.1561,-121.733,41035
7481,US,Mississippi,LMS,KLMS,Louisville Winston County Airport,33.1462,-89.0625,28159
7482,US,Mississippi,VKS,KVKS,Vicksburg Municipal Airport,32.2393,-90.9284,28149
7483,US,Louisiana,NBG,KNBG,NAS JRB New Orleans (Alvin Callender Field),29.8253,-90.035,22075
7484,US,Illinois,VLA,KVLA,Vandalia Municipal Airport,38.9915,-89.1662,17051
7485,US,Texas,MGI,,Aransas National Wildlife Refuge Airport,28.323,-96.464,48057
7486,US,Georgia,VLD,KVLD,Valdosta Regional Airport,30.7825,-83.2767,13185
7487,US,Arizona,VLE,,Valle Airport,35.6506,-112.148,04005
7488,US,Alaska,LMA,PAMH,Lake Minchumina Airport,63.886,-152.302,02290
7489,US,New Jersey,LLY,KVAY,South Jersey Regional Airport,39.9429,-74.8457,34005
7490,US,Florida,EGI,KEGI,Duke Field (Eglin Auxiliary Field 3),30.6504,-86.5229,12091
7491,US,Colorado,EGE,KEGE,Eagle County Regional Airport,39.6426,-106.918,08037
7492,US,Iowa,EFW,KEFW,Jefferson Municipal Airport,42.0102,-94.3426,19073
7493,US,Vermont,EFK,KUUU,Newport State Airport,44.8888,-72.2292,50019
7494,US,Vermont,LLX,KCDA,Caledonia County Airport,44.5691,-72.018,50005
7495,US,Alaska,NCN,PFCB,Chenega Bay Airport,60.0773,-147.992,02261
7496,US,Texas,EFD,KEFD,Ellington Field,29.6073,-95.1588,48201
7497,US,Rhode Island,NCO,KOQU,Quonset State Airport,41.5971,-71.4121,44009
7498,US,Oregon,LKV,KLKV,Lake County Airport,42.1611,-120.399,41037
7499,US,New York,LKP,KLKP,Lake Placid Airport,44.2645,-73.9619,36031
7500,US,Florida,VNC,KVNC,Venice Municipal Airport,27.0716,-82.4403,12115
7501,US,New Hampshire,EEN,KEEN,Dillant-Hopkins Airport,42.8984,-72.2708,33005
7502,US,New York,MGJ,KMGJ,Orange County Airport,41.51,-74.2646,36071
7503,US,Alaska,EEK,PAEE,Eek Airport,60.2137,-162.044,02050
7504,US,California,EED,KEED,Needles Airport,34.7663,-114.623,06071
7505,US,Alaska,LKK,PAKL,Kulik Lake Airport,58.9821,-155.121,02164
7506,US,Washington,LKE,,Kenmore Air Harbor Seaplane Base (Seattle Lake Union SPB),47.629,-122.339,53033
7507,US,California,VNY,KVNY,Van Nuys Airport,34.2098,-118.49,06037
7508,US,California,EDW,KEDW,Edwards Air Force Base,34.9054,-117.884,06029
7509,US,Texas,LJN,KLBX,Texas Gulf Coast Regional Airport,29.1086,-95.4621,48039
7510,US,Maine,LIZ,,Loring International Airport,46.9504,-67.8859,23003
7511,US,Georgia,LIY,KLHW,MidCoast Regional Airport at Wright Army Airfield,31.8891,-81.5623,13179
7512,US,Wisconsin,VOK,KVOK,Volk Field Air National Guard Base,43.939,-90.2534,55057
7513,US,Kansas,EDK,KEQA,Captain Jack Thomas/El Dorado Airport,37.7741,-96.8176,20015
7514,US,Alaska,EDF,PAED,Elmendorf Air Force Base,61.251,-149.807,02020
7515,US,New Jersey,NEL,KNEL,NAES Lakehurst (Maxfield Field),40.0333,-74.3533,34029
7516,US,North Carolina,EDE,KEDE,Northeastern Regional Airport,36.0277,-76.5671,37041
7517,US,Florida,NEN,KNEN,NOLF Whitehouse,30.3539,-81.8719,12031
7518,US,Florida,VPS,KVPS,Destin-Fort Walton Beach Airport / Eglin Air Force Base,30.4832,-86.5254,12091
7519,US,Louisiana,NEW,KNEW,Lakefront Airport,30.0424,-90.0283,22071
7520,US,Alaska,EDA,,Edna Bay Seaplane Base,55.9497,-133.661,02198
7521,US,Florida,VQQ,KVQQ,Cecil Airport,30.2187,-81.8767,12031
7522,US,Massachusetts,VQS,TJVQ,Antonio Rivera Rodriguez Airport,18.1348,-65.4936,72147
7523,US,Wyoming,ECS,KECS,Mondell Field,43.8854,-104.318,56045
7524,US,Florida,VRB,KVRB,Vero Beach Regional Airport,27.6556,-80.4179,12061
7525,US,Nevada,NFL,KNFL,NAS Fallon (Van Voorhis Field),39.4166,-118.701,32001
7526,US,Alaska,LIV,,Livengood Camp Airport,65.467,-148.653,02290
7527,US,Florida,ECP,KECP,Northwest Florida Beaches International Airport,30.3571,-85.7954,12005
7528,US,Arkansas,LIT,KLIT,Clinton National Airport (Adams Field),34.7294,-92.2243,05119
7529,US,Hawaii,NGF,PHNG,MCAS Kaneohe Bay,21.4505,-157.768,15003
7530,US,North Carolina,ECG,KECG,Elizabeth City Regional Airport,36.2606,-76.1746,37139
7531,US,Missouri,VRS,,Roy Otten Memorial Airfield,38.4278,-92.8752,29141
7532,US,Texas,NGP,KNGP,NAS Corpus Christi (Truax Field),27.6926,-97.2911,48355
7533,US,Hawaii,LIH,PHLI,Lihue Airport,21.976,-159.339,15007
7534,US,Vermont,VSF,KVSF,Hartness State Airport,43.3436,-72.5173,50027
7535,US,Virginia,NGU,KNGU,NS Norfolk (Chambers Field),36.9376,-76.2893,51710
7536,US,Texas,NGW,KNGW,NOLF Cabaniss Field,27.7027,-97.4389,48355
7537,US,Michigan,ECA,,Iosco County Airport,44.3128,-83.4223,26069
7538,US,Colorado,LIC,KLIC,Limon Municipal Airport,39.2748,-103.666,08073
7539,US,Iowa,EBS,KEBS,Webster City Municipal Airport,42.4366,-93.8689,19079
7540,US,Maryland,NHK,KNHK,NAS Patuxent River (Trapnell Field),38.286,-76.4118,24037
7541,US,Pennsylvania,LHV,KLHV,William T. Piper Memorial Airport,41.1356,-77.4223,42035
7542,US,Nebraska,VTN,KVTN,Miller Field,42.8578,-100.548,31031
7543,US,Alabama,NHX,KNBJ,NOLF Barin,30.3891,-87.6353,01003
7544,US,Maine,NHZ,KBXM,Brunswick Executive Airport,43.8922,-69.9386,23005
7545,US,Alaska,NIB,PAFS,Nikolai Airport,63.0186,-154.358,02290
7546,US,Alaska,NIN,,Ninilchik Airport,60.0207,-151.591,02122
7547,US,Florida,NIP,KNIP,NAS Jacksonville (Towers Field),30.2358,-81.6806,12031
7548,US,Texas,NIR,,Chase Field Industrial Complex,28.3624,-97.6619,48025
7549,US,Wisconsin,EAU,KEAU,Chippewa Valley Regional Airport,44.8658,-91.4843,55017
7550,US,Washington,EAT,KEAT,Pangborn Memorial Airport,47.3989,-120.207,53017
7551,US,Utah,LGU,KLGU,Logan-Cache Airport,41.7912,-111.852,49005
7552,US,California,NJK,KNJK,NAF El Centro,32.8292,-115.672,06025
7553,US,Arizona,LGF,KLGF,Laguna Army Airfield,32.86,-114.397,04027
7554,US,Nebraska,EAR,KEAR,Kearney Regional Airport,40.727,-99.0068,31019
7555,US,Oregon,LGD,KLGD,La Grande/Union County Airport,45.2902,-118.007,41061
7556,US,Wyoming,EAN,KEAN,Phifer Airfield,42.0555,-104.929,56031
7557,US,Alaska,NKI,,Naukati Bay Seaplane Base,55.8496,-133.228,02198
7558,US,Georgia,LGC,KLGC,LaGrange Callaway Airport,33.0089,-85.0726,13285
7559,US,Illinois,VYS,KVYS,Illinois Valley Regional Airport (Walter A. Duncan Field),41.3519,-89.1531,17099
7560,US,Alaska,WAA,PAIW,Wales Airport,65.6226,-168.095,02180
7561,US,California,LGB,KLGB,Long Beach Airport,33.8177,-118.152,06037
7562,US,California,NKX,KNKX,MCAS Miramar,32.8684,-117.143,06073
7563,US,California,NLC,KNLC,NAS Lemoore (Reeves Field),36.333,-119.952,06031
7564,US,North Dakota,WAH,KBWP,Harry Stern Airport,46.2441,-96.6074,38077
7565,US,Michigan,NLE,,Jerry Tyler Memorial Airport,41.8359,-86.2252,26027
7566,US,Louisiana,LFT,KLFT,Lafayette Regional Airport,30.2053,-91.9876,22055
7567,US,Virginia,WAL,KWAL,Wallops Flight Facility,37.9402,-75.4664,51001
7568,US,Alaska,NLG,PAOU,Nelson Lagoon Airport,56.0075,-161.16,
7569,US,North Carolina,LFN,KLHZ,Triangle North Executive Airport (Franklin County Airport),36.0233,-78.3303,37069
7570,US,California,NLN,,Kneeland Airport,40.7193,-123.928,06023
7571,US,Texas,LFK,KLFK,Angelina County Airport,31.234,-94.75,48005
7572,US,Virginia,LFI,KLFI,Langley Air Force Base,37.0829,-76.3605,51650
7573,US,Kentucky,LEX,KLEX,Blue Grass Airport,38.0365,-84.6059,21067
7574,US,Alaska,NME,PAGT,Nightmute Airport,60.471,-164.701,02050
7575,US,Pennsylvania,WAY,KWAY,Greene County Airport,39.9001,-80.1331,42059
7576,US,Maine,LEW,KLEW,Auburn/Lewiston Municipal Airport,44.0485,-70.2835,23001
7577,US,Alaska,WBB,,Stebbins Airport,63.516,-162.278,02180
7578,US,South Dakota,LEM,KLEM,Lemmon Municipal Airport,45.9187,-102.106,46105
7579,US,Alaska,NNK,,Naknek Airport,58.7329,-157.02,02060
7580,US,Michigan,WBK,,West Branch Community Airport,44.2448,-84.1798,26129
7581,US,Alaska,NNL,PANO,Nondalton Airport,59.9802,-154.839,02164
7582,US,Florida,LEE,KLEE,Leesburg International Airport,28.8231,-81.8087,12069
7583,US,Alaska,WBQ,PAWB,Beaver Airport,66.3622,-147.407,02290
7584,US,Michigan,WBR,KRQB,Roben-Hood Airport,43.7226,-85.5041,26107
7585,US,Colorado,WBU,KBDU,Boulder Municipal Airport,40.0394,-105.226,08013
7586,US,Pennsylvania,WBW,KWBW,Wilkes-Barre Wyoming Valley Airport,41.2972,-75.8512,42079
7587,US,New Hampshire,LEB,KLEB,Lebanon Municipal Airport,43.6261,-72.3042,33009
7588,US,Texas,DYS,KDYS,Dyess Air Force Base,32.4208,-99.8546,48441
7589,US,Alaska,WCR,PALR,Chandalar Lake Airport,67.5045,-148.483,02290
7590,US,Oklahoma,WDG,KWDG,Enid Woodring Regional Airport,36.3792,-97.7911,40047
7591,US,Michigan,LDM,KLDM,Mason County Airport,43.9625,-86.4079,26105
7592,US,New Jersey,LDJ,KLDJ,Linden Airport,40.6174,-74.2446,34039
7593,US,Washington,WDN,,Waldronaire Airport,48.7118,-123.018,53055
7594,US,Georgia,WDR,KWDR,Barrow County Airport,33.9829,-83.6674,13013
7595,US,Pennsylvania,DYL,KDYL,Doylestown Airport,40.333,-75.1223,42017
7596,US,Texas,WEA,KWEA,Parker County Airport,32.7463,-97.6824,48367
7597,US,Connecticut,DXR,KDXR,Danbury Municipal Airport,41.3715,-73.4822,09001
7598,US,Mississippi,DXE,KMBO,Bruce Campbell Field,32.4387,-90.1031,28089
